Museum_ID,Museum_Name,Museum_City,Museum_Region,Museum_Latitude,Museum_Longitude,Ticket_Cost
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100250,Museo ferroviario di Trieste Campo Marzio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trieste,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,45.64553,13.754997,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103689,Civica raccolta museale Don Cesare Amelli,http://dati.beniculturali.it/mibact/luoghi/resource/City/Melegnano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.357136,9.32363,2.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103804,Museo preistorico dell'Isolino Virginia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Biandronno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.820175,8.714509,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100817,Museo delle alpi - Forte di Bard,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bard,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Valle_d_Aosta_Vallee_d_Aoste,45.608093,7.744589,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104093,Musei della cartiera papale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ascoli_Piceno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,42.8493,13.570154,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100633,Museo Casa degli spaventapasseri,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roncegno_Terme,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,46.054295,11.377831,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100440,Museo territorio Valle Lagorara,http://dati.beniculturali.it/mibact/luoghi/resource/City/Maissana,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,44.34961,9.546127,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105134,Museo Casa Giorgione,http://dati.beniculturali.it/mibact/luoghi/resource/City/Castelfranco_Veneto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,45.671318,11.926228,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101273,"Museo storico artistico castello comunale ""Rufo Ruffo""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Scaletta_Zanclea,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,38.045742,15.463606,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106445,Museo Francioli Nuvolari,http://dati.beniculturali.it/mibact/luoghi/resource/City/Villimpenta,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.145844,11.031379,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108338,Musaba - Parco Museo Laboratorio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mammola,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria,38.37154,16.24054,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103814,Museo civico Branda Castiglioni,http://dati.beniculturali.it/mibact/luoghi/resource/City/Castiglione_Olona,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.77452,8.855649,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102942,Museo di Santa Maria Novella,http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.7743,11.249367,7.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100221,Museo Castello di Duino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Duino-Aurisina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,45.77399,13.601086,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103291,Museo bottega del fabbro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Armungia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,39.521103,9.381557,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103685,Museo civico il Ninfeo di Lainate - Villa Litta,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lainate,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.570908,9.026296,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102705,Castello di Mazzè e Museo della tortura,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mazze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,45.3053,7.938764,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20235,Museo nazionale romano - Aula ottagona delle Terme di Diocleziano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,41.903595,12.495974,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104928,Museo della Via Spluga e della Val San Giacomo (Mu.Vi.S.),http://dati.beniculturali.it/mibact/luoghi/resource/City/Campodolcino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,46.40651,9.352354,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20504,Museo nazionale del Castello Malaspina,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bobbio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.768085,9.382789,2.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20263,Museo archeologico nazionale di Civitavecchia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Civitavecchia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,42.091053,11.792797,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111744,Museo Casa Porfido - Ente Sviluppo Porfido,http://dati.beniculturali.it/mibact/luoghi/resource/City/Albiano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,46.144363,11.194111,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100553,Museo della macchina da scrivere Peter Mitterhofer,http://dati.beniculturali.it/mibact/luoghi/resource/City/Parcines_Partschins,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,46.684155,11.07354,7.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108144,Museo della bilancia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Campogalliano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.691048,10.839754,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103750,Museo Tazio Nuvolari,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.16027,10.797585,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106122,"Museo archeologico-naturalistico ""Adolfo Klitsche de la Grange""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Allumiere,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,42.156185,11.901691,3.00
