Entity_ID,Entry_Price
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/104126_Riduzione,3.5
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/20405_Base,"13,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100208_Riduzione,"3,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/106233_Riduzione,"8,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/107861_Base,"2,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/103736_Riduzione,"3,60"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/106909_Riduzione,"10,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/111748_Riduzione,5.0
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/105679_Base,"6,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/20193_Riduzione,6.0
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/101930_Riduzione,"4,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/20012_Riduzione,"3,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/101945_Riduzione,"5,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/103485_Riduzione,"4,50"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102014_Base,"2,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/7162_Riduzione,"4,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/111580_Base,10.0
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102872_Base,"6,50"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102304_Riduzione,"5,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/106328_Riduzione,"9,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100387_Riduzione,"8,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/110754_Riduzione,"2,50"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/103556_Riduzione,"8,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/107216_Riduzione,"5,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/103584_Base,"5,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100180_Riduzione,"6,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/104272_Base,4.0
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/20152_Base,"9,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102830_Riduzione,"2,50"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100424_Base,"5,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100817_Base,"8,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/20234_Riduzione,"8,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/103910_Riduzione,"10,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100051_Base,1.0
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102063_Base,"7,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/108178_Riduzione,"11,50"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102772_Riduzione,"10,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/101936_Riduzione,"6,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100229_Riduzione,"4,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100438_Base,"6,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/105979_Riduzione,"5,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/20302_Riduzione,"5,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/106315_Base,"15,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102847_Riduzione,"4,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102367_Riduzione,"5,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/103872_Riduzione,"4,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/104317_Riduzione,3.0
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/103803_Riduzione,"4,50"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/101437_Riduzione,"13,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100516_Base,9.0
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/102539_Base,"4,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/104005_Riduzione,"6,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/7119_Base,"10,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/7254_Riduzione,8.0
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/101313_Riduzione,"3,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/20398_Base,"18,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/100377_Base,"4,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/111849_Base,"3,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/104392_Base,"9,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/101370_Base,"4,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/106489_Riduzione,"11,00"
http://dati.beniculturali.it/mibact/luoghi/resource/PriceSpecification/105662_Riduzione,"6,00"
