Museum_ID,Museum_Name,Museum_City,Museum_Region,Ticket_Cost
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101187,Museo storico - Castello Nelson,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bronte,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,1.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/114318,"Museo nazionale ""Memoriale Giuseppe Garibaldi""",http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Maddalena,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102695,Museo naturalistico di Fenestrelle,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fenestrelle,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106430,Museo della città Palazzo San Sebastiano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,12.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20236,"Castello di Canossa e Museo nazionale ""Naborre Campanini""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Canossa,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101884,Museo della carta di Amalfi,http://dati.beniculturali.it/mibact/luoghi/resource/City/Amalfi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,4.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20778,Castel Sant'Elmo e Museo del Novecento a Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100093,Museo delle armi e delle mappe antiche della fortezza di Civitella del Tronto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Civitella_del_Tronto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20331,Museo nazionale archeologico e Castello di Manfredonia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Manfredonia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100613,Museo Forte Belvedere,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lavarone,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103142,Museo delle navi antiche,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pisa,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,11.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111616,Museo naturalistico regionale di Isolabella e Villa Caronia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Taormina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103581,Museo etnografico del ferro Le Fudine,http://dati.beniculturali.it/mibact/luoghi/resource/City/Malegno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103457,Civico museo archeologico di Ozieri,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ozieri,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100176,Castello di Gorizia - Museo del Medioevo goriziano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Gorizia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20452,Spazio museale di San Pancrazio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cagliari,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,9.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100395,Museo minerario miniera di Gambatesa,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ne,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,11.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106422,Museo della Seconda Guerra Mondiale del Fiume Po,http://dati.beniculturali.it/mibact/luoghi/resource/City/Felonica,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100250,Museo ferroviario di Trieste Campo Marzio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trieste,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103689,Civica raccolta museale Don Cesare Amelli,http://dati.beniculturali.it/mibact/luoghi/resource/City/Melegnano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,2.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103804,Museo preistorico dell'Isolino Virginia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Biandronno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100817,Museo delle alpi - Forte di Bard,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bard,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Valle_d_Aosta_Vallee_d_Aoste,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7207,Museo nazionale etrusco di Villa Giulia - Villa Poniatowski,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,12.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104093,Musei della cartiera papale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ascoli_Piceno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100633,Museo Casa degli spaventapasseri,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roncegno_Terme,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100440,Museo territorio Valle Lagorara,http://dati.beniculturali.it/mibact/luoghi/resource/City/Maissana,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105134,Museo Casa Giorgione,http://dati.beniculturali.it/mibact/luoghi/resource/City/Castelfranco_Veneto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,5.00
